time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
6.460043,-1.5443,-2.0205,-0.8295,2.675
6.474679,-1.9094,-1.9322,-1.1848,2.964
6.489245,-2.0527,-2.0273,-1.2189,3.132
6.503075,-1.7227,-2.4551,-0.5932,3.057
6.518159,-1.2163,-2.9327,-0.2117,3.182
6.532403,-1.0061,-3.2689,0.0840,3.421
6.547342,-1.1273,-3.4992,0.0418,3.676
6.561036,-1.7595,-3.3618,0.4845,3.825
6.576454,-3.0063,-3.3930,0.8668,4.615
6.591896,-2.0173,-3.0263,0.7664,3.717
6.605082,-1.4733,-2.5415,0.4838,2.977
6.620978,-0.8674,-1.9168,0.2467,2.118
6.634013,-0.1966,-1.4708,0.5208,1.573
6.648402,0.1282,-1.2253,0.9901,1.581
6.664098,0.2294,-0.8570,1.4532,1.703
6.681468,-0.4995,-0.1845,1.6221,1.707
6.692116,-0.4271,-0.1722,1.8186,1.876
6.707058,-1.5650,0.0975,2.3835,2.853
6.722346,-2.9395,0.2192,3.1003,4.278
6.736630,-3.8234,0.2836,2.9124,4.815
6.750798,-4.2495,0.2761,2.2946,4.837
6.765448,-3.4329,0.0540,1.6442,3.807
6.779122,-3.2307,1.5159,1.3253,3.807
6.796732,-2.9077,3.0071,1.6842,4.509
6.808043,-2.4122,3.6964,2.8664,5.263
6.823391,-1.7747,3.1420,2.4825,4.380
6.837682,-2.3099,2.2027,-0.8741,3.309
6.852325,-4.6250,2.2937,-5.0405,7.215
6.867100,-6.4788,2.9588,-6.3403,9.536
6.881508,-5.6703,1.5981,-5.7286,8.217
6.899317,-3.8304,-0.6217,-4.7435,6.129
6.912065,-2.5558,-1.4735,-3.8960,4.887
6.925468,-1.8430,-0.9268,-3.0636,3.693
6.938952,-1.5305,0.6037,-2.3716,2.886
6.953930,-1.5450,2.1936,-2.5187,3.680
6.968956,-2.5297,3.4144,-3.5238,5.520
6.982796,-3.0242,4.3374,-3.5199,6.352
6.998317,-2.3912,3.8320,-3.3071,5.598
7.011382,-0.0602,1.9272,-2.4665,3.131
7.027075,0.5323,0.1514,-1.5555,1.651
7.040932,-0.0065,-0.5653,-0.9030,1.065
7.055834,-0.3314,-0.7045,-1.3432,1.552
7.070189,-0.1546,-0.8550,-2.0542,2.230
7.084695,-0.1229,-0.5841,-2.5699,2.638
7.098534,2.1673,-1.2796,-1.8737,3.138
7.113552,3.8429,-2.0936,-0.6034,4.418
7.128833,4.6697,-2.8720,0.7237,5.530
7.142441,3.8511,-3.5041,1.5099,5.421
7.157562,2.3072,-3.6986,1.9103,4.759
7.172188,0.3035,-3.1762,2.1205,3.831
7.187522,-1.1791,-2.3152,1.6896,3.099
7.200531,-1.4839,-1.2756,1.1116,2.251
7.215175,-1.4123,-0.3700,1.1867,1.881
7.230217,-1.0422,-0.2211,1.9060,2.184
7.245802,-1.3459,-0.2888,2.3200,2.698
7.258554,-1.2740,-0.5795,2.7025,3.043
7.273626,-0.9535,-0.4591,2.6230,2.828
7.288442,-0.2842,-0.0482,2.4594,2.476
7.302310,0.2130,0.5921,2.5977,2.673
7.317729,0.4591,1.3750,2.8755,3.220
7.332509,0.4129,2.3450,2.9245,3.771
7.346853,-0.1184,3.1589,1.7821,3.629
7.361341,-0.3765,4.0631,0.2518,4.088
7.374918,-0.7056,5.4231,-2.6129,6.061
7.389720,-0.9495,7.3970,-4.7497,8.842
7.404431,-1.0877,8.7874,-4.7329,10.040
7.418837,-1.5185,7.7740,-4.4354,9.078
7.433086,-2.0707,3.8017,-4.7248,6.408
7.448387,-3.4651,0.5664,-4.1344,5.424
7.462629,-4.4289,-1.6215,-2.1858,5.198
7.476772,-4.2324,-2.4704,0.0281,4.901
7.498602,-2.6216,-1.5921,-0.3830,3.091
7.506034,-0.4789,0.1641,-1.0846,1.197
7.520424,1.0988,1.6969,-0.5092,2.085
7.535362,1.7744,2.3008,-0.1583,2.910
7.549250,1.2230,1.5723,0.2392,2.006
7.564377,0.7062,-0.1888,0.3120,0.795
7.581263,-0.4345,-1.8840,0.6517,2.040
7.598016,-1.4966,-3.2265,0.9299,3.676
7.611549,-3.2158,-3.2906,0.1496,4.603
7.621723,-0.8656,-4.8290,0.8432,4.978
7.636948,-1.4879,-4.8410,0.8328,5.133
7.651741,-1.2986,-4.9181,0.7363,5.140
7.666101,-0.8517,-4.7508,0.6093,4.865
7.681510,-0.3559,-4.2669,0.7579,4.348
7.700370,0.0930,-3.0704,0.7579,3.164
7.714946,0.4934,-1.4823,0.1887,1.574
7.724418,0.9091,0.1400,-0.1180,0.927
7.737875,0.7251,1.2952,0.2733,1.509
7.753001,1.0695,1.3619,0.8991,1.951
7.767853,-0.5858,0.7852,1.7194,1.979
7.783039,-1.5949,0.7094,2.5891,3.123
7.799645,-1.9061,1.0471,2.8582,3.592
